Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,TotalScore,AvgScore,PerformanceCategory
female,group D,high school,standard,none,married,regularly,no,3.0,school_bus,5 - 10,71,73,78,222,74.0,Good
female,group D,associate's degree,standard,completed,married,regularly,yes,5.0,school_bus,> 10,93,94,99,286,95.33333333333333,Excellent
female,group E,some college,free/reduced,none,married,sometimes,no,2.0,school_bus,,71,76,70,217,72.33333333333333,Good
male,group C,bachelor's degree,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10,69,63,61,193,64.33333333333333,Good
male,group C,some college,standard,,single,regularly,yes,1.0,,< 5,57,48,42,147,49.0,Average
female,group D,associate's degree,free/reduced,none,single,regularly,yes,2.0,private,5 - 10,48,53,59,160,53.333333333333336,Average
female,group D,some college,standard,none,married,sometimes,no,2.0,private,5 - 10,65,70,71,206,68.66666666666667,Good
male,group B,some college,standard,completed,widowed,,yes,1.0,school_bus,< 5,85,83,74,242,80.66666666666667,Excellent
male,group C,bachelor's degree,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,83,78,73,234,78.0,Good
female,group C,some high school,standard,completed,married,sometimes,yes,3.0,private,< 5,82,90,91,263,87.66666666666667,Excellent
female,group E,,standard,completed,single,sometimes,no,4.0,school_bus,< 5,57,62,73,192,64.0,Good
female,group C,some high school,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,65,86,80,231,77.0,Good
male,group B,bachelor's degree,free/reduced,none,widowed,sometimes,no,2.0,school_bus,5 - 10,73,56,57,186,62.0,Good
male,group D,high school,standard,none,divorced,sometimes,no,,private,5 - 10,45,48,46,139,46.333333333333336,Average
female,group D,bachelor's degree,free/reduced,none,divorced,regularly,no,3.0,school_bus,5 - 10,75,80,86,241,80.33333333333333,Excellent
female,group D,some college,free/reduced,completed,,never,yes,2.0,school_bus,5 - 10,67,76,76,219,73.0,Good
female,,some high school,standard,none,married,regularly,yes,0.0,private,< 5,36,45,46,127,42.333333333333336,Average
male,group B,associate's degree,standard,completed,married,never,yes,3.0,school_bus,5 - 10,78,80,79,237,79.0,Good
male,group E,associate's degree,standard,completed,married,regularly,yes,0.0,private,5 - 10,99,83,90,272,90.66666666666667,Excellent
female,group B,some high school,standard,none,married,sometimes,no,1.0,school_bus,< 5,64,87,80,231,77.0,Good
male,group B,bachelor's degree,free/reduced,none,single,sometimes,yes,0.0,,< 5,85,73,74,232,77.33333333333333,Good
male,,some high school,standard,completed,married,sometimes,yes,1.0,school_bus,> 10,79,77,78,234,78.0,Good
male,group C,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,76,70,68,214,71.33333333333333,Good
male,group D,some high school,standard,none,married,sometimes,yes,2.0,private,< 5,83,71,68,222,74.0,Good
male,group C,some high school,standard,completed,married,never,yes,1.0,private,5 - 10,61,59,55,175,58.333333333333336,Average
female,group E,bachelor's degree,standard,none,married,sometimes,yes,,school_bus,> 10,66,74,76,216,72.0,Good
male,group D,high school,free/reduced,completed,single,regularly,yes,3.0,school_bus,5 - 10,80,78,82,240,80.0,Excellent
male,group B,associate's degree,free/reduced,none,married,never,yes,1.0,school_bus,> 10,66,61,59,186,62.0,Good
male,,some high school,standard,completed,widowed,regularly,no,2.0,school_bus,5 - 10,47,41,44,132,44.0,Average
male,,associate's degree,standard,completed,single,regularly,no,1.0,school_bus,5 - 10,73,75,69,217,72.33333333333333,Good
male,group C,,free/reduced,completed,single,regularly,no,2.0,private,< 5,39,45,50,134,44.666666666666664,Average
male,group D,associate's degree,free/reduced,none,married,regularly,no,2.0,,< 5,89,86,75,250,83.33333333333333,Excellent
male,group A,some college,free/reduced,completed,married,never,yes,2.0,private,< 5,76,75,77,228,76.0,Good
male,group D,some high school,free/reduced,,divorced,regularly,no,4.0,school_bus,< 5,55,53,52,160,53.333333333333336,Average
female,group C,associate's degree,standard,completed,single,never,yes,5.0,school_bus,> 10,66,83,80,229,76.33333333333333,Good
male,group B,associate's degree,standard,none,married,regularly,yes,1.0,school_bus,5 - 10,82,77,65,224,74.66666666666667,Good
female,group C,associate's degree,standard,completed,married,regularly,yes,2.0,school_bus,5 - 10,76,76,85,237,79.0,Good
male,group A,some college,standard,none,,sometimes,yes,7.0,private,5 - 10,69,67,69,205,68.33333333333333,Good
male,group E,some college,standard,completed,divorced,regularly,yes,5.0,private,5 - 10,100,88,83,271,90.33333333333333,Excellent
male,group C,some high school,standard,none,single,regularly,no,2.0,,5 - 10,52,52,45,149,49.666666666666664,Average
female,group B,associate's degree,free/reduced,none,married,regularly,no,3.0,private,> 10,56,73,70,199,66.33333333333333,Good
female,group D,high school,free/reduced,,single,regularly,yes,5.0,,< 5,48,56,52,156,52.0,Average
female,group B,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,73,76,80,229,76.33333333333333,Good
male,group B,bachelor's degree,standard,none,married,never,yes,3.0,school_bus,< 5,62,58,54,174,58.0,Average
male,group D,bachelor's degree,standard,completed,single,sometimes,yes,0.0,private,,67,61,68,196,65.33333333333333,Good
female,group C,associate's degree,free/reduced,completed,single,sometimes,yes,2.0,private,> 10,70,68,70,208,69.33333333333333,Good
male,group C,high school,standard,none,married,regularly,no,3.0,private,5 - 10,73,66,66,205,68.33333333333333,Good
female,group D,master's degree,standard,completed,widowed,never,yes,3.0,private,5 - 10,74,80,88,242,80.66666666666667,Excellent
male,group C,associate's degree,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,83,72,78,233,77.66666666666667,Good
male,group B,bachelor's degree,standard,none,married,sometimes,yes,,private,< 5,61,69,67,197,65.66666666666667,Good
female,group D,associate's degree,free/reduced,none,single,regularly,no,1.0,school_bus,< 5,55,64,63,182,60.666666666666664,Good
female,group C,high school,free/reduced,,divorced,sometimes,yes,2.0,,< 5,64,77,82,223,74.33333333333333,Good
female,group E,high school,standard,none,married,never,no,3.0,private,> 10,74,85,78,237,79.0,Good
female,group C,some college,standard,none,married,regularly,yes,2.0,private,< 5,70,80,80,230,76.66666666666667,Good
female,group C,some high school,free/reduced,none,married,sometimes,yes,5.0,private,5 - 10,40,52,51,143,47.666666666666664,Average
female,group C,high school,free/reduced,none,divorced,sometimes,no,1.0,,< 5,39,45,42,126,42.0,Average
female,group C,some college,standard,none,single,sometimes,yes,3.0,school_bus,5 - 10,82,90,94,266,88.66666666666667,Excellent
male,group C,some college,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,61,61,62,184,61.333333333333336,Good
male,group A,some college,free/reduced,none,married,regularly,yes,2.0,school_bus,> 10,29,23,19,71,23.666666666666668,Poor
male,group C,associate's degree,standard,completed,married,sometimes,yes,5.0,school_bus,5 - 10,82,75,77,234,78.0,Good
female,group B,some high school,standard,none,married,sometimes,yes,2.0,school_bus,< 5,39,54,49,142,47.333333333333336,Average
male,group C,high school,standard,none,single,regularly,yes,,school_bus,< 5,70,59,61,190,63.333333333333336,Good
male,group C,associate's degree,standard,none,,sometimes,no,3.0,private,< 5,45,36,34,115,38.333333333333336,Poor
male,group E,associate's degree,standard,completed,married,never,no,3.0,school_bus,> 10,61,55,52,168,56.0,Average
male,group B,associate's degree,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,90,78,81,249,83.0,Excellent
female,group C,bachelor's degree,standard,none,,sometimes,yes,1.0,,,83,93,95,271,90.33333333333333,Excellent
female,group B,some college,free/reduced,none,married,regularly,yes,2.0,,5 - 10,62,69,67,198,66.0,Good
male,group D,some high school,standard,completed,married,regularly,no,,private,5 - 10,78,71,70,219,73.0,Good
male,group C,associate's degree,standard,none,single,regularly,yes,2.0,,5 - 10,50,51,44,145,48.333333333333336,Average
female,group B,some high school,free/reduced,none,single,sometimes,no,3.0,school_bus,< 5,23,37,26,86,28.666666666666668,Poor
female,group D,some high school,free/reduced,completed,married,sometimes,yes,3.0,school_bus,5 - 10,35,55,60,150,50.0,Average
male,group C,high school,free/reduced,none,married,regularly,yes,1.0,school_bus,> 10,61,62,54,177,59.0,Average
female,group C,,standard,none,married,regularly,yes,0.0,,5 - 10,62,74,64,200,66.66666666666667,Good
female,group B,,standard,completed,single,sometimes,yes,1.0,school_bus,< 5,66,74,72,212,70.66666666666667,Good
male,group D,associate's degree,standard,completed,single,sometimes,yes,3.0,private,< 5,64,70,65,199,66.33333333333333,Good
male,group D,some college,standard,none,,regularly,yes,2.0,school_bus,< 5,78,72,67,217,72.33333333333333,Good
female,group C,high school,standard,none,married,sometimes,yes,4.0,private,5 - 10,72,80,75,227,75.66666666666667,Good
male,group B,,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,62,61,57,180,60.0,Good
female,group C,bachelor's degree,standard,completed,married,regularly,yes,0.0,,< 5,76,93,95,264,88.0,Excellent
male,group E,associate's degree,standard,none,divorced,regularly,yes,2.0,private,> 10,92,76,79,247,82.33333333333333,Excellent
female,group B,bachelor's degree,standard,none,married,sometimes,yes,0.0,private,5 - 10,52,65,69,186,62.0,Good
male,group E,some college,standard,none,married,,no,4.0,school_bus,> 10,67,57,53,177,59.0,Average
female,group C,some college,standard,completed,married,sometimes,no,1.0,school_bus,< 5,61,76,78,215,71.66666666666667,Good
female,group C,associate's degree,standard,none,married,regularly,no,1.0,private,< 5,45,57,57,159,53.0,Average
female,group C,some college,standard,none,married,never,yes,2.0,,< 5,55,68,66,189,63.0,Good
female,group B,bachelor's degree,standard,none,single,regularly,no,3.0,school_bus,> 10,64,74,73,211,70.33333333333333,Good
male,group A,,standard,none,married,sometimes,no,2.0,private,5 - 10,63,61,61,185,61.666666666666664,Good
female,group C,some college,free/reduced,completed,married,sometimes,yes,1.0,private,< 5,40,65,67,172,57.333333333333336,Average
female,group D,some college,standard,none,divorced,sometimes,no,1.0,private,< 5,77,88,87,252,84.0,Excellent
female,group B,high school,standard,none,married,never,yes,1.0,school_bus,5 - 10,56,61,57,174,58.0,Average
male,group B,some high school,standard,completed,single,regularly,yes,3.0,private,5 - 10,87,85,79,251,83.66666666666667,Excellent
female,group C,some college,standard,none,single,regularly,no,2.0,private,5 - 10,53,58,59,170,56.666666666666664,Average
female,group D,some high school,free/reduced,none,single,sometimes,no,3.0,school_bus,< 5,26,33,31,90,30.0,Poor
male,group C,some college,standard,none,divorced,regularly,yes,1.0,school_bus,5 - 10,60,60,59,179,59.666666666666664,Average
male,group A,bachelor's degree,free/reduced,completed,married,regularly,no,2.0,private,> 10,51,59,62,172,57.333333333333336,Average
male,group C,high school,standard,completed,married,sometimes,yes,2.0,,5 - 10,69,58,53,180,60.0,Good
male,group C,bachelor's degree,free/reduced,none,married,regularly,,3.0,private,> 10,64,67,63,194,64.66666666666667,Good
female,group A,some high school,free/reduced,none,single,sometimes,yes,2.0,private,5 - 10,44,64,58,166,55.333333333333336,Average
female,group D,some high school,standard,none,single,regularly,yes,5.0,school_bus,5 - 10,71,83,84,238,79.33333333333333,Good
male,group E,some college,standard,none,married,regularly,yes,3.0,private,5 - 10,86,78,72,236,78.66666666666667,Good
female,group C,some college,free/reduced,completed,single,sometimes,no,4.0,school_bus,5 - 10,45,73,70,188,62.666666666666664,Good
male,group D,some high school,standard,none,single,sometimes,yes,0.0,private,> 10,76,75,73,224,74.66666666666667,Good
female,group D,some college,standard,completed,married,sometimes,yes,1.0,private,> 10,84,98,97,279,93.0,Excellent
female,group D,bachelor's degree,standard,none,married,sometimes,yes,0.0,,> 10,60,71,74,205,68.33333333333333,Good
female,group D,some high school,standard,none,single,sometimes,no,2.0,school_bus,> 10,82,91,83,256,85.33333333333333,Excellent
female,group D,master's degree,free/reduced,completed,single,sometimes,yes,,private,5 - 10,85,95,100,280,93.33333333333333,Excellent
female,group A,some high school,standard,none,single,sometimes,no,1.0,private,> 10,73,84,78,235,78.33333333333333,Good
male,group A,bachelor's degree,standard,none,married,regularly,yes,1.0,private,5 - 10,67,64,63,194,64.66666666666667,Good
female,group B,associate's degree,standard,none,single,sometimes,yes,1.0,school_bus,5 - 10,80,86,83,249,83.0,Excellent
male,group C,associate's degree,standard,completed,divorced,sometimes,yes,0.0,private,< 5,84,98,93,275,91.66666666666667,Excellent
male,group C,master's degree,free/reduced,none,married,sometimes,no,2.0,,5 - 10,79,82,73,234,78.0,Good
female,group E,some high school,free/reduced,none,divorced,regularly,yes,3.0,private,> 10,40,50,47,137,45.666666666666664,Average
female,group A,some high school,free/reduced,none,divorced,never,no,5.0,private,5 - 10,35,41,40,116,38.666666666666664,Poor
female,group E,some college,standard,none,divorced,regularly,yes,2.0,private,5 - 10,69,77,76,222,74.0,Good
female,group E,bachelor's degree,standard,none,single,sometimes,yes,0.0,school_bus,< 5,62,71,68,201,67.0,Good
female,group C,,free/reduced,none,widowed,regularly,yes,4.0,school_bus,5 - 10,58,79,68,205,68.33333333333333,Good
female,group D,high school,standard,none,single,sometimes,yes,3.0,private,5 - 10,62,64,64,190,63.333333333333336,Good
male,group D,master's degree,standard,none,married,sometimes,no,1.0,school_bus,< 5,71,70,75,216,72.0,Good
male,group E,some high school,free/reduced,completed,single,regularly,yes,0.0,private,5 - 10,75,68,60,203,67.66666666666667,Good
female,group D,some college,standard,none,single,sometimes,no,3.0,private,< 5,74,66,75,215,71.66666666666667,Good
male,group E,some college,standard,none,married,sometimes,yes,3.0,school_bus,> 10,78,68,68,214,71.33333333333333,Good
male,group C,associate's degree,standard,completed,divorced,regularly,yes,4.0,private,> 10,60,55,58,173,57.666666666666664,Average
female,group C,some high school,standard,completed,single,sometimes,no,,school_bus,5 - 10,65,74,77,216,72.0,Good
female,group B,high school,free/reduced,none,married,never,no,5.0,school_bus,5 - 10,48,65,61,174,58.0,Average
male,group B,some high school,standard,none,single,regularly,yes,0.0,school_bus,< 5,73,62,57,192,64.0,Good
male,group D,some high school,standard,none,single,never,no,4.0,private,< 5,56,57,51,164,54.666666666666664,Average
female,group C,some high school,standard,completed,married,regularly,yes,3.0,private,5 - 10,60,54,68,182,60.666666666666664,Good
male,group A,some college,standard,,married,sometimes,no,1.0,school_bus,,53,43,43,139,46.333333333333336,Average
female,group A,some college,free/reduced,none,married,regularly,no,2.0,school_bus,> 10,51,66,57,174,58.0,Average
